ANO_EJE,EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,TIPO_ACT_PROY,PRODUCTO_PROYECTO_NOMBRE,FUNCION_NOMBRE,DEPARTAMENTO_META_NOMBRE,MONTO_DEVENGADO
2018,MUNICIPALIDAD DISTRITAL DE PAMPAS,PALLASCA,2,"MEJORAMIENTO DE PANELES SOLARES COMO ALTERNATIVA AL USO DE ENERGIA ELECTRICA CONVENCIONAL DE LAS I.E. DE LOS CASERIO PELAGATOS, JONGOS, NAUCHAVANA, MOLLEBAMBITA, SHAÑUQUE, SAUCE, PORVENIR, MONGON Y UCHUPAMPA - DISTRITO DE PAMPAS - PROVINCIA DE PALLAS",ENERGIA,ANCASH,7500
2018,MUNICIPALIDAD DISTRITAL DE PAMPAS,PALLASCA,2,"MEJORAMIENTO DE PANELES SOLARES COMO ALTERNATIVA AL USO DE ENERGIA ELECTRICA CONVENCIONAL DE LAS I.E. DE LOS CASERIO PELAGATOS, JONGOS, NAUCHAVANA, MOLLEBAMBITA, SHAÑUQUE, SAUCE, PORVENIR, MONGON Y UCHUPAMPA - DISTRITO DE PAMPAS - PROVINCIA DE PALLAS",ENERGIA,ANCASH,65521.4
2018,MUNICIPALIDAD DISTRITAL DE MORROPE,LAMBAYEQUE,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN EL ANEXO EL APOSENTO ALTO - EL MIRADOR DEL CASERIO MONTE HERMOSO, DISTRITO DE MORROPE - LAMBAYEQUE - LAMBAYEQUE",ENERGIA,LAMBAYEQUE,11475
2018,MUNICIPALIDAD DISTRITAL DE PAMPAS,PALLASCA,2,"MEJORAMIENTO DE PANELES SOLARES COMO ALTERNATIVA AL USO DE ENERGIA ELECTRICA CONVENCIONAL DE LAS I.E. DE LOS CASERIO PELAGATOS, JONGOS, NAUCHAVANA, MOLLEBAMBITA, SHAÑUQUE, SAUCE, PORVENIR, MONGON Y UCHUPAMPA - DISTRITO DE PAMPAS - PROVINCIA DE PALLAS",ENERGIA,ANCASH,32544.4
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,11260.42
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,-16679.12
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,-258.28
2018,MUNICIPALIDAD DISTRITAL DE MORROPE,LAMBAYEQUE,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN EL ANEXO EL APOSENTO ALTO - EL MIRADOR DEL CASERIO MONTE HERMOSO, DISTRITO DE MORROPE - LAMBAYEQUE - LAMBAYEQUE",ENERGIA,LAMBAYEQUE,93921.43
2018,MUNICIPALIDAD DISTRITAL DE MORROPE,LAMBAYEQUE,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN EL ANEXO EL APOSENTO ALTO - EL MIRADOR DEL CASERIO MONTE HERMOSO, DISTRITO DE MORROPE - LAMBAYEQUE - LAMBAYEQUE",ENERGIA,LAMBAYEQUE,5222.24
2018,MUNICIPALIDAD DISTRITAL DE PISACOMA,CHUCUITO,2,"MEJORAMIENTO DE LA ELECTRIFICACION RURAL CON PANELES SOLARES EN LA PARCIALIDAD DE FATO - PISACOMA, DISTRITO DE PISACOMA - CHUCUITO - PUNO",ENERGIA,PUNO,5500
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,3431.75
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,152099
2018,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,CHINCHA,2,"ADQUISICION DE PANELES; RENOVACION DE BATERIAS RECARGABLES Y ; EN EL(LA) ELECTRIFICACION RURAL SISTEMA FOTOVOLTAICO EN LA LOCALIDAD HUACHINGA, DISTRITO DE ALTO LARAN, PROVINCIA CHINCHA, DEPARTAMENTO ICA",ENERGIA,ICA,7413.26
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,6162.79
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,8676.83
2017,MUNICIPALIDAD DISTRITAL DE LARIA,HUANCAVELICA,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN LAS COMUNIDADES CAMPESINAS DE LARIA, DISTRITO DE LARIA - HUANCAVELICA - HUANCAVELICA",ENERGIA,HUANCAVELICA,4950
2017,MUNICIPALIDAD DISTRITAL DE LARIA,HUANCAVELICA,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN LAS COMUNIDADES CAMPESINAS DE LARIA, DISTRITO DE LARIA - HUANCAVELICA - HUANCAVELICA",ENERGIA,HUANCAVELICA,20000
2017,MUNICIPALIDAD DISTRITAL DE LARIA,HUANCAVELICA,2,"CREACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE PANELES SOLARES EN LAS COMUNIDADES CAMPESINAS DE LARIA, DISTRITO DE LARIA - HUANCAVELICA - HUANCAVELICA",ENERGIA,HUANCAVELICA,5000
2017,MUNICIPALIDAD DISTRITAL DE  PEVAS,RAMON CASTILLA,2,"INSTALACION DE PANELES SOLARES EN LA COMUNIDAD DE PALOMERTILLO - RIO AMAZONAS, DISTRITO DE PEBAS - MARISCAL RAMON CASTILLA - LORETO",ENERGIA,LORETO,-0.24
2017,MUNICIPALIDAD DISTRITAL DE CAPELO,REQUENA,2,"CREACION DEL SERVICIO DE ELECTRICIDAD RURAL A TRAVES DE PANELES SOLARES EN LAS LOCALIDADES DE BUENA VISTA, FLORIDA Y PINTULLACTA DEL, DISTRITO DE CAPELO - REQUENA - LORETO",ENERGIA,LORETO,17600
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,12360
2017,MUNICIPALIDAD DISTRITAL DE CAPELO,REQUENA,2,"CREACION DEL SERVICIO DE ELECTRICIDAD RURAL A TRAVES DE PANELES SOLARES EN LAS LOCALIDADES DE BUENA VISTA, FLORIDA Y PINTULLACTA DEL, DISTRITO DE CAPELO - REQUENA - LORETO",ENERGIA,LORETO,17600
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,11590.82
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,212594.8
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,15000
2017,MUNICIPALIDAD DISTRITAL DE  PEVAS,RAMON CASTILLA,2,"INSTALACION DE PANELES SOLARES EN LA COMUNIDAD DE PALOMERTILLO - RIO AMAZONAS, DISTRITO DE PEBAS - MARISCAL RAMON CASTILLA - LORETO",ENERGIA,LORETO,30024
2017,MUNICIPALIDAD DISTRITAL DE  PEVAS,RAMON CASTILLA,2,"INSTALACION DE PANELES SOLARES EN LA COMUNIDAD DE PALOMERTILLO - RIO AMAZONAS, DISTRITO DE PEBAS - MARISCAL RAMON CASTILLA - LORETO",ENERGIA,LORETO,116382.86
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,64272.8
2017,MUNICIPALIDAD DISTRITAL DE PAMPAS,PALLASCA,2,"MEJORAMIENTO DE PANELES SOLARES COMO ALTERNATIVA AL USO DE ENERGIA ELECTRICA CONVENCIONAL DE LAS I.E. DE LOS CASERIO PELAGATOS, JONGOS, NAUCHAVANA, MOLLEBAMBITA, SHAÑUQUE, SAUCE, PORVENIR, MONGON Y UCHUPAMPA - DISTRITO DE PAMPAS - PROVINCIA DE PALLAS",ENERGIA,ANCASH,9000
2017,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,32136.4
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,50000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,38543
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,15999.06
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,18956
2016,MUNICIPALIDAD DISTRITAL DE  PEVAS,RAMON CASTILLA,2,"INSTALACION DE PANELES SOLARES EN LA COMUNIDAD DE PALOMERTILLO - RIO AMAZONAS, DISTRITO DE PEBAS - MARISCAL RAMON CASTILLA - LORETO",ENERGIA,LORETO,13860
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,60000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,61000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,-6000
2016,MUNICIPALIDAD DISTRITAL DE PISACOMA,CHUCUITO,2,"MEJORAMIENTO DE LA ELECTRIFICACION RURAL CON PANELES SOLARES EN LA PARCIALIDAD DE FATO - PISACOMA, DISTRITO DE PISACOMA - CHUCUITO - PUNO",ENERGIA,PUNO,16920
2016,MUNICIPALIDAD DISTRITAL DE PISACOMA,CHUCUITO,2,"MEJORAMIENTO DE LA ELECTRIFICACION RURAL CON PANELES SOLARES EN LA PARCIALIDAD DE FATO - PISACOMA, DISTRITO DE PISACOMA - CHUCUITO - PUNO",ENERGIA,PUNO,9400
2016,MUNICIPALIDAD DISTRITAL DE PISACOMA,CHUCUITO,2,"MEJORAMIENTO DE LA ELECTRIFICACION RURAL CON PANELES SOLARES EN LA PARCIALIDAD DE FATO - PISACOMA, DISTRITO DE PISACOMA - CHUCUITO - PUNO",ENERGIA,PUNO,6248.48
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,6000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,34000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,15543
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,11000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LA COMUNIDAD DE CUZCO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,19900
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE SAN GREGORIO, MARUPA, CABALLO COCHILLO, SAN PEDRO DE MARUPA, ROCA ETERNA Y AYZANA, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,30500
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE 7 DE JULIO, TIGRILLO, IRLANDA, LIDA, CANAL PINTO Y 7 DE JUNIO, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,31000
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"CREACION DEL SISTEMA ELECTRICO RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE SAN SALVADOR, SAN AUGUSTO, SANTA AMELIA, ZAPATILLA Y YANASHI III SECTOR, DISTRITO DE LAS AMAZONAS - MAYNAS - LORETO",ENERGIA,LORETO,31500
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,-15543
2016,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,-11590.82
2016,MUNICIPALIDAD DISTRITAL DE MORROPE,LAMBAYEQUE,2,"INSTALACION DE ELECTRIFICACION RURAL CON PANELES SOLARES EN EL ANEXO LA PARED, DISTRITO DE MORROPE - LAMBAYEQUE - LAMBAYEQUE",ENERGIA,LAMBAYEQUE,29804.3
2015,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,QUISPICANCHIS,2,"INSTALACION DE PANELES FOTOVOLTAICOS EN EL SECTOR DE ACCOPIA DE LA COMUNIDAD DE PAMPACHULLA Y SECTOR DE KUCHUSCO DE LA COMUNIDAD DE OCCORAN DEL DISTRITO DE URCOS, PROVINCIA DE QUISPICANCHI - CUSCO",ENERGIA,CUSCO,-10000
2015,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,QUISPICANCHIS,2,"INSTALACION DE PANELES FOTOVOLTAICOS EN EL SECTOR DE ACCOPIA DE LA COMUNIDAD DE PAMPACHULLA Y SECTOR DE KUCHUSCO DE LA COMUNIDAD DE OCCORAN DEL DISTRITO DE URCOS, PROVINCIA DE QUISPICANCHI - CUSCO",ENERGIA,CUSCO,10000
2015,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,222840.14
2015,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,MAYNAS,2,"INSTALACION DE SISTEMA DE ELECTRIFICACION RURAL CON PANELES SOLARES EN LAS COMUNIDADES DE PUERTO LIBRE, SAN ANTONIO, SAN JOSE II, SANTA ELENA, NUEVO TRIUNFO Y SANTA MARTHA. DISTRITO LAS AMAZONAS-MAYNAS-LORETO.",ENERGIA,LORETO,11000
